candela :  bougie nouvelle
cause :  analyse; artisan; brandon; considération; corrélation; créateur; ferment; fondement; intention; rapport
indubitablement :  assurément; sans aucun doute; sans nul doute; sans l’ombre d'un doute
quand le vin est tiré, il faut le boire :  qui dit A, doit dire B
magistralement :  brillamment; merveilleusement
confuse :  incondite
Zukunft :  Futur
soso :  insulso; insípido; tonto
Frau :  Dame; Weib; weiblicher Mensch; Gattin; Ehefrau; Ehegattin; Gemahlin; Angetraute; Weib; Lady; Madame; Madam
bisaïeul :  arrière-grand-père; arrière-grand-mère
mijoter :  cuire; manigancer
liste :  catalogue; dénombrement; énumération; index; inventaire; listing; palmarès; relevé; répertoire; revue; suite
fruch :  frut; fruta
abajar :  bajar; japar
cénacle :  cercle
vitesse de filtration :  vitesse de Darcy
amène :  agréable; attrayant; affable; aimable
jaune :  asiatique; xanthoderme
choisir :  départager; élire; sélectionner
vervoer :  transport
chère :  abord; accueil; réception
instantanément :  soudainement
nɔrɔkɔ :  nɔgɔ
indu :  déplacé; injustifiable; injuste; in; endo
islandais :  poney islandais; poney d'Islande
helemaal :  compleet; geheel; totaal; volkomen; volledig; volslagen; volstrekt
relocalisation :  relocation
maigre :  élancé; efflanqué; mince
morphose :  morphing
limite :  barrière; borne; frontière; seuil; frontera; confins; fronteira; raia; término
cent :  centaine; centurie
mâcher :  mastiquer
épure :  esquisse
bit :  drill bit; superá
cacaotière :  cacaoyère; cacaoïère
carrière :  call; ghetto; juiverie
clonage à l’aveugle :  clonage aveugle
aphorisme :  sentence; maxime; adage; apophtegme
garder de :  s’abstenir de
grenat :  escarboucle
capitalement :  absolument; complètement
femme :  blanc bonnet; créature; criature; dame; meuf; feumeu; gadji; gazière; gonzesse; personne du sexe; souris; typesse
absconse :  abscondite
omvang :  omtrek; dikte; grootte; wijdte; volume
proprement :  au propre
pendre :  penjar
sempiternellement :  éternel
homo :  gay; homosexuel; homoseksuaali; lesbo; hintti; hinttari; on; uno
home :  home page
filer à l’anglaise :  se défiler
catwalk :  podium
opportunément :  à propos; opinément
parole :  communication
nonante :  quatre-vingt-dix
politiquement correct :  kotobagari; rectitude politique
comiquement :  burlesquement
auf :  offen
légèrement :  sur les bords
abri :  asile; refuge; gîte; abribus; aubette; gîte; protection; havre; schuilplaats; wachthuisje
voix :  avis; conseil; jugement
voir :  cf.; confer; mirer; regarder
supercarburant :  super; essence suprême
actuellement :  aujourd’hui; de nos jours; de notre temps; en ce moment; maintenant; présentement; à présent
ver de terre :  lombric
samare :  hélicoptère
huche :  bahut; coffre; maie; pétrin
是 :  是的
exégèse :  interprétation; explication
fjord :  poney fjord; fjording; fjordhest; nordbag; norwegian dun
Wasser :  Dihydrogenmonoxid; Dihydrogenether; Hydrogenhydroxid; Hydroxylsäure
propre :  comme un sou neuf; immaculé; lavé; nickel; nickel-chrome
romegar :  repotegar; rondinar
mec :  amant; amoureux; chéri; chum; petit ami; Homme d’un couple
dwingen :  noodzaken; nopen; pressen; verplichten
mei :  bursoacă; dughie; mălai; mălăcel; mărgelușă; mohor; părâng; păsat
vinden :  aantreffen; ontdekken; denken; dunken; menen
mes :  midis; ndërmjet
alchemist :  alchimist; goudmaker
пеша :  пеш
kleven :  plakken
de prime abord :  au premier abord; à l’abord; dès l’abord
intruse :  fenêtre surgissante; fenêtre intruse; pop-up; fenêtre pop-up
vouloir c’est pouvoir :  quand on veut, on peut
foire :  foirail; foiral
patronage :  mécénat; parrainage
agréable :  gai; heureux; plaisant
rood :  farthingdale
фанфарон :  хвастун; бахвал
absolument :  complètement; tout à fait; résolument; déterminément
numéro atomique :  nombre de charge
puissamment :  beaucoup; considérablement; extrêmement; fort; fortement; infiniment; vigoureusement; violemment; énormément
corme :  bulbe solide; sorbe
前 :  devant; 前面
beheer :  administrasie; kontrole; management; bestuur; leiding; raad
aankoop :  aanskaf; aanskaffing; inkoop; koop; oorneming; verwerwing
culbuteur :  basculeur
fable :  fabulation
bon à moyen terme négociable :  BMTN
Binche :  cité des Gilles
conductance :  conductance électrique
gelden :  meetellen; tellen
nsira :  nsirasun
foto :  fotaĵo; fotografaĵo; ekze=§32; gambar; gambar; kiekje; fotka
Bauch :  Leib; Wanst
abato :  abateco
ドイツ :  ドイツ連邦共和国; 独; 独国
ennuyer :  barber; canuler; gaver; lasser; saouler; soûler; agacer; casser les couilles; contrarier; baver sur les rouleaux; embêter; emmerder; faire caguer; faire chier; faire suer; gonfler; importuner; prendre la tête; prendre le chou
ficelé :  fagoté
se déplacer :  bouger; se rendre
receptie :  onthaal
Biene :  Imme
avion :  aéroplane; coucou; oiseau; taxi; zinc; zing; zoziau; aeroplanu; aeroplan
фигурист :  мәнерлеп тебуші
llamar :  gritar; vocear; clamar; vociferar; nombrar; señalar; exclamar; designar; calificar; distinguir; nombrar; titular; apodar; golpear; tocar; picar; percutir; aporrear; pulsar; telefonear
irréfutablement :  irréfragablement
équateur :  ligne équatoriale; ligne équinoxiale
sapotillier :  sapotier
tabouret :  escabeau; escabelle; botte-cul; boite de branchement; regard
sournois :  ratoureux; rusé
sans contredit :  assurément
bibliothèque :  bibli; biblio; librairie
girafe :  caméléopard; camélopard; perchoir
bayadère :  devadâsî
commercieel :  zakelijk
abkhaze :  abkasien; abkasien
basin :  bombasin
姓 :  名字; 姓名
en pure perte :  à pure perte
piédestal :  socle
zob :  pénis
citrouille :  potiron; orange; carotte
yen :  urge; yearning
yes :  oui; affirmative; aye; yeah; yep; yup
syncope :  évanouissement; lourdine; malaise; vapeurs; vertige; amuïssement; faint; fainting spell; fainting
abdiquer :  abandonner; désister; renoncer; avouer vaincu; baisser les bras; capituler; céder; déclarer forfait; incliner; lâcher prise; laisser tomber; plier; reculer; renoncer
dead :  deceased; in the grave; mortuous; six feet under; deceased
carte :  plan; menu
magazine :  revue; périodique; periodical; periodiek; revue; tijdschrift
tranche :  part; portion; rond; rondelle; bord; côté; ados
onduleur :  alimentation sans interruption
logiciel :  programme; programme; programme
bengali :  bengalais; bengalais; bengalês
garce :  femme; prostitué; prostituée; putain
roupie :  gadille
goulu :  bâfreur; glouton; goinfre; gourmand; vorace
dorée :  zée; poule de mer; saint-pierre
petit :  bref; court; exigu; faible; médiocre; minime; minuscule; modeste; pas plus grand que la main; réduit; bas; mesquin; mineur; piètre; descendant; fils; fille; rejeton; ti-cul; flo
pleurer comme une Madeleine :  pleurer à chaudes larmes; pleurer toutes les larmes de son corps
хлебороб :  хлебопашец
nɔgɔ :  nɔrɔkɔ
achèvement :  anéantissement; éradication; génocide
ciseau :  couteau; lame; bédane; ciseaux; paire de ciseaux; sécateur
jarre :  amphore
anticipation :  prévision; préparation
berner :  bafouer; gausser; jouer; rouler dans la farine
ununnilium :  UICPA; darmstadtium; eka-platinum
gratte :  anti-sèche; antisèche; pompe
au milieu de :  emmi; entremi
en tout cas :  de toute façon; de toute manière; quoi qu’il en soit
rug :  rugit
sans doute :  probablement; sans aucun doute; assurément; certes; sans aucun doute; sans nul doute
boy :  lad; son
bot :  robogiciel; robot; agent; machine zombie; zombi; crapaud; crapoudel; bjuster; fleande; gâns; rju; tige; ûnhuerich; husáng
père :  dab; dabe; daron; géniteur; papa; pater; vieux
bon :  altruiste; clément; généreux; miséricordieux; délicieux
honrar :  honorar; respectar; enaltecer
convertisseur analogique-numérique :  convertisseur A/N; CAN
publiquement :  au grand jour
Echtheit :  Authentizität; Aufrichtigkeit; Glaubwürdigkeit; Beständigkeit; Widerstandsfähigkeit
fuck :  boink; futter; shag; shtoink; swive; tupp
en perspective :  en vue
Germanio :  Germanujo
du plus loin que :  autant que
obsèques :  enterrement; funérailles; inhumation; sépulture
nous :  on
rotative :  roto
böse :  sauer
tellen :  meetellen; gelden
лаж :  ажио; промен; маржа
狐 :  狐狸
unanimement :  absolument; complètement; entièrement; totalement
principe :  axiome; règle; loi; beginsel; grondbeginsel
frison :  perle noire
wijzen :  duiden; aanduiden; tonen; uitspreken; vellen
canal radioélectrique :  canal RF; canal de radiofréquences; radiocanal
Париж :  Лютеция
bobo :  mal; dégât; grabuge; bourgeois-bohème; dageren; dantan; tonto; corazón; cuchareta; cuore; burgués bohemio; bubè; chambòn; sokete; abirobado; abobado; abobalhado; aparvalhado; apatetado; basbaque; débil; estulto; leso; lorpa; tonto; basbaque; bobô; palhaço; bubu
pertinemment :  ad hoc
casement :  casement window; casemate; blockhouse
lice :  palissade
beschrijving :  omschrijving
e-commerce :  commerce électronique; vente en ligne
abadesa :  prelada; priora; superiora
canne :  alpenstock; badine; baguette; bâton; béquille; gaule; jambe; rotin
calleuse :  appeau
circonspection :  prudence; vigilance; doute
angst :  rædsel; bangheid; vrees
emphytéose :  bail emphytéotique
sigma :  microseconde
gérance de l’informatique :  infogérance
travesti :  travelo
par manque de :  manque de
gek :  dwaas; geschift; krankzinnig; zot; mal; idioot; dol; verzot; fantastisch; prachtig; geniaal; super
gel :  givre; glaç; xelk
malchance :  badluck; débine; déveine; guigne; mauvais œil; misère; poisse; pouille; scoumoune; signe indien
insoluble :  intractable
ambitus :  ambitudo; circuitus
grond :  aarde
cluse :  clue
diffusion en flux :  streaming
superficiel :  léger
kappa :  kawatarō
quequejar :  balbucejar; bedossejar
coca :  cocaïer
bekwaamheid :  vermoë; eigenschap; bevoegdheid
blague :  blaque; tabatière; bobard; boutade; farce; galéjade; plaisanterie; sottise; gaffe; calembredaine; hâblerie
karité :  Butyrospermum parkii
azurer :  bleuir; bleuter; blanchir
gering :  luttel; bescheiden; klein
artistement :  artistiquement; esthétiquement
manutentionnaire :  déballeur
glume :  balle
naam :  benaming; titel; bekendheid; faam; reputatie; roep; ndiyo; waaw
courtement :  brièvement
avancée :  progrès; saillant; avance
rester :  être; exister; perdurer; persister; subsister
accordéon :  piano à bretelles; piano du pauvre; râlé-poussé
noceuse :  fêtarde; bambocheuse; teufeuse
sordidement :  salement
siège :  cul; derrière; fondement; blocus
agora :  arestora
grouch :  grouchy
chocolade :  chocola
patata :  creïlla; papa
option sur titres :  option d’achat d’action; stock-option
involucre :  involucrum
rétroaction :  rétroactivité; feedback
хлыст :  розга
glabre :  imberbe
irlandese :  gaelico; gaelico irlandese
léopard :  panthère
u :  Da; μ
anglais :  anglophone
pharisaïsme :  tartufferie; escobarderie
zero :  nada
ギリシア :  ギリシャ
baron :  baroner; vryheer; bar; friherre
Anarchie :  Herrschaftslosigkeit
vasectomie :  stérilisation; vasotomie
à l’infini :  indéfiniment
sur-le-champ :  directement; illico; sur l’heure; tout de suite
adresse de courrier électronique :  adresse électronique; adresse de courriel; adresse courriel; adresse de messagerie
halte :  pause; statie; station; stopplaats; bushokje; tramhuisje; abri; pleisterplaats
中心 :  中央; 中央; 중앙; 真ん中; 中央
pompe :  faste; bourriol; galetou; tourtou
derme :  chorion; corium
accorder :  accepter; octroyer; concéder
écarlate :  rouge; cramoisi
Erde :  Blauer Planet; Erdball; Gaia; Globus; Terra; Welt
maal :  keer; maaltijd; melken
dans l’instant :  à l’instant
chapacan :  brêle; mastre
bosom :  breast
baan :  pad; betrekking; job; werk; werkkring; route; traject; parcours; weg; strook; trajectorie; transportbaan; transporteur
clin d’œil :  ;-); ;)
pubescent :  tomenteux
говорун :  балабол; балаболка; болтун
perra :  chucha; puta; porfía; tema; perreta; rabieta; embriaguez; borrachera; gorda; chascarrillo
christianisme :  religion révélée
tot :  sencer; total; tot aan; totdat; te; total
ça crève les yeux :  ça saute aux yeux
grondwater :  bodemwater; kwelwater
manchot :  unibrassiste; manchois; unibrassiste
父 :  父親; お父さん
haïssable :  cilice
année :  an; niveau; classe
faisane :  poule faisane
blanco :  blanc; tipex; wit; oningevuld; onbeschreven
冬 :  冬天; 冬装; ウィンター; 冬季
目 :  œil; œil
d’outre en outre :  de part en part; par le travers
фарфор :  порцеляна
expert :  experimental; experimentat
ectomycorhize :  mycorhize ectotrophe
банан :  гадил
restaurant :  bouillon; restau; resto
лазарет :  больница; госпиталь; больница; госпиталь; лечебница
pamphlet :  diatribe; libelle
tout au plus :  au plus
marie-salope :  salope; salope
anthropométrie :  biométrie
vriezen :  bevriezen
-kitisa :  -matisa; -sundisa; -sunisa
filiaal :  agentuur; bijkantoor; bijwinkel; verkoopkantoor
graine :  semence
surabondamment :  excessivement
métaphore :  analogie; comparaison
verdrag :  traktaat; conventie; pact
prématurément :  avant l’heure
ablette :  able; bibelet; blanchet; dormelle; gardon blanc; gobio; lorette; mirandelle; rondin; vengeron
cup :  beker; bokaal; drinkbeker; bakje; potje
cul :  arrière-boutique; arrière-train; chute de reins; croupe; dargif; derche; derrière; fessier; fion; lune; pétard; popotin; postérieur; potron; prose; séant; fondement; bol; choune; chatte; baise; braguette; cuisse; fesse; cucul; nunuche
