link	new_created	new_id	original_id	source	title	topic_created	topic_id	topic_last
http://fakty.ua/262212-sudba-savchenko-budet-zaviset-ot-kino-politolog	1521650424	62019456		ukrnet	Судьба Савченко будет зависеть от «кино», –  политолог	1521650424	34151157	1521650424
http://ua1.com.ua/politics/bankova-rozkruchue-savchenko-yak-kandidata-proti-timoshenko-politolog-41279.html	1521647666	62018221		ukrnet	Банкова розкручує Савченко як кандидата проти Тимошенко – політолог	1521650424	34151157	1521650424
http://hronika.info/politika/304444-savchenko-prishla-na-zasedanie-komiteta-rady-s-kotorogo-ee-isklyuchili.html	1521647066	62017938		ukrnet	Савченко пришла на заседание комитета Рады, с которого ее исключили	1521650424	34151157	1521650424
http://xn--j1aidcn.org/%d1%81%d0%b0%d0%b2%d1%87%d0%b5%d0%bd%d0%ba%d0%be-%d0%be%d1%82%d0%bb%d0%b8%d1%87%d0%b8%d0%bb%d0%b0%d1%81%d1%8c-%d0%bd%d0%be%d0%b2%d0%be%d0%b9-%d1%81%d0%ba%d0%b0%d0%bd%d0%b4%d0%b0%d0%bb%d1%8c%d0%bd/	1521646768	62017779		ukrnet	Савченко отличилась новой скандальной выходкой в Верховной Раде: Нардеп выдвинула требование депутатам	1521650424	34151157	1521650424
https://www.segodnya.ua/politics/snyat-neprikosnovennost-s-savchenko-mogut-zavtra-gpu-predstavit-dokazatelstva-1124325.html	1521645745	62017264		ukrnet	Снять неприкосновенность с Савченко могут завтра, ГПУ представит доказательства	1521650424	34151157	1521650424
https://zik.ua/news/2018/03/21/savchenko_zdala_rosiyanam_pozytsii_ukrainskyh_viyskovyh__viyskovyy_medyk_1289659	1521644364	62016497		ukrnet	Савченко здала росіянам позиції українських військових, – військовий медик	1521650424	34151157	1521650424
https://informator.news/savchenko-zayavyla-scho-znyattya-z-neji-nedotorkannosti-stane-krahom-dlya-vlady/	1521642386	62015335		ukrnet	"Савченко заявила, що зняття з неї недоторканності стане крахом для влади		(ВІДЕО)"	1521650424	34151157	1521650424
https://112.ua/obshchestvo/podorvat-radu-i-dobivat-vyzhivshih-chto-napisano-v-predstavleniyah-na-snyatie-neprikosnovennosti-i-zaderzhanii-savchenko-438362.html	1521642144	62015217		ukrnet	"""Президента убить дважды"": Что написано в представлениях на снятие неприкосновенности и задержание Савченко"	1521650424	34151157	1521650424
http://hromadske.ua/posts/u-chomu-pidozriuiut-nadiiu-savchenko	1521641487	62014822		ukrnet	«Бабах»: у чому підозрюють Надію Савченко	1521650424	34151157	1521650424
https://censor.net.ua/news/3056936/savchenko_esche_ne_predostavila_komitetu_vr_obyasneniyi_po_povodu_vydvinutyh_v_otnoshenii_nee_obvineniyi	1521640584	62014257		ukrnet	Савченко еще не предоставила Комитету ВР объяснений по поводу выдвинутых в отношении нее обвинений, - Павел Пинзеник	1521650424	34151157	1521650424
https://nv.ua/ukr/ukraine/events/u-zoni-ato-zberihajetsja-rezhim-tishi-shtab-2459233.html	1521650304	62019394		ukrnet	У зоні АТО зберігається режим тиші - штаб	1521650304	34151110	1521650304
https://112.ua/ato/boeviki-na-donbasse-s-nachala-sutok-priderzhivalis-rezhima-tishiny-shtab-438396.html	1521650244	62019371		ukrnet	"Боевики на Донбассе с начала суток придерживались ""режима тишины"", - штаб"	1521650304	34151110	1521650304
https://www.radiosvoboda.org/a/news/29113639.html	1521650007	62019263		ukrnet	Бойовики упродовж дня не здійснили жодного обстрілу на Донбасі – штаб	1521650304	34151110	1521650304
https://dn.depo.ua/ukr/dn/u-zoni-ato-storoni-dotrimuyutsya-rezhimu-vseohoplyuyuchogo-peremir-ya-20180321746322	1521649526	62019071		ukrnet	У зоні АТО сторони дотримуються режиму всеохоплюючого перемир''я	1521650304	34151110	1521650304
http://www.unn.com.ua/uk/news/1721337-sogodni-obstriliv-z-boku-boyovikiv-ne-zafiksovano-shtab-ato	1521649465	62019051		ukrnet	Протягом дня обстрілів з боку бойовиків не зафіксовано – штаб АТО	1521650304	34151110	1521650304
http://sprotyv.info/node/76410	1521649226	62018936		ukrnet	День на Донбассе: боевики не открывали огонь с начала суток	1521650304	34151110	1521650304
https://misto-tv.poltava.ua/news/28467/	1521649166	62018911		ukrnet	Cитуація в зоні АТО станом на 18:00 21 березня 2018 року	1521650304	34151110	1521650304
http://www.ostro.org/general/society/news/544275/	1521649104	62018896		ukrnet	Сегодня боевики вели себя тихо - штаб АТО	1521650304	34151110	1521650304
http://report.if.ua/polityka/karta-boyiv-u-zoni-ato-21-bereznya-2018/	1521644905	62016826		ukrnet	Карта боїв у зоні АТО, 21 березня 2018	1521650304	34151110	1521650304
https://glavcom.ua/country/incidents/za-dobu-v-ato-na-donbasi-postrazhdali-dvoje-biyciv-zsu-482878.html	1521635426	62011173		ukrnet	За добу на Донбасі постраждали двоє бійців АТО	1521650304	34151110	1521650304
https://mind.ua/news/20183008	1521649765	62019172		ukrnet	Європарламент ухвалив законодавчі зміни, що ускладнюють будівництво «Північного потоку-2»	1521649765	34150976	1521649765
https://biz.censor.net.ua/news/3056980/komitet_evroparlamenta_odobril_blokiruyuschiyi_severnyyi_potok2_zakonoproekt_obnovleno	1521649706	62019134		ukrnet	"Комитет Европарламента одобрил блокирующий ""Северный поток-2"" законопроект (обновлено)"	1521649765	34150976	1521649765
https://ua.news/ua/u-yevroparlamenti-pidtrymaly-zakon-proty-pivnichnogo-potoku-2/	1521649704	62019150		ukrnet	У Європарламенті підтримали закон проти «Північного потоку-2»	1521649765	34150976	1521649765
https://zn.ua/economics/v-evroparlamente-prinyali-zakonoproekt-kotoryy-mozhet-zablokirovat-severnyy-potok-2-278784_.html	1521649106	62018883		ukrnet	"В Европарламенте приняли законопроект, который может заблокировать ""Северный поток-2"""	1521649765	34150976	1521649765
http://news.eizvestia.com/news_politics/full/2103-teper-oficialno-v-evrope-pomeshayut-stroitelstvu-severnogo-potoka-2	1521648805	62018774		ukrnet	"Теперь официально: В Европе  помешают строительству ""Северного потока-2"""	1521649765	34150976	1521649765
https://www.facenews.ua/news/2018/401661/	1523175921	62425872		ukrnet	В Венгрии выбирают новый парламент	1523175921	34387539	1523175921
http://xn--j1aidcn.org/%e2%80%8b%d1%81%d0%b5%d0%b2%d0%b5%d1%80%d0%bd%d0%be%d0%bc%d1%83-%d0%bf%d0%be%d1%82%d0%be%d0%ba%d1%83-2-%d0%bf%d1%80%d0%b8%d1%88%d0%b5%d0%bb-%d0%ba%d0%be%d0%bd%d0%b5%d1%86-%d0%b5/	1521648747	62018737		ukrnet	​“Северному потоку — 2” пришел конец: ЕС принял пакет законов по энергобезопасности, окончательно “добивший” желанный проект Кремля	1521649765	34150976	1521649765
http://www.unn.com.ua/uk/news/1721335-yevrodeputati-pidtrimali-zmini-v-direktivi-yaka-uskladnit-budivnitstvo-pivnichnogo-potoku-2	1521648745	62018749		ukrnet	Євродепутати підтримали зміни в директиві, яка ускладнить будівництво “Північного потоку-2”	1521649765	34150976	1521649765
http://racurs.ua/ua/n102555-ievroparlament-pidtrymav-zminy-do-gazovoyi-derektyvy-aby-ne-dopustyty-zapusk-pivnichnogo-potoku-2	1521648265	62018537		ukrnet	Європарламент підтримав зміни до газової директиви, аби не допустити запуск «Північного потоку-2»	1521649765	34150976	1521649765
https://www.radiosvoboda.org/a/news/29113589.html	1521648146	62018477		ukrnet	Комітет Європарламенту схвалив зміни, які стосуються «Північного потоку-2»	1521649765	34150976	1521649765
http://fakty.ua/262204-evroparlament-cherez-byurokratiyu-pytaetsya-zablokirovat-severnyj-potok-2	1521646224	62017532		ukrnet	"Европарламент через бюрократию пытается заблокировать ""Северный поток-2"""	1521649765	34150976	1521649765
http://uainfo.org/blognews/1521640190-groysman-razorval-to-chto-ne-soblyudaetsya-uzhe-7-let-ekspert.html	1521648926	62018820		ukrnet	Гройсман разорвал то, что не соблюдается уже 7 лет – эксперт	1521648926	34149494	1521648926
http://expres.ua/news/2018/03/21/288556-derzhdumi-vidreaguvaly-rishennya-ukrayiny-rozirvaty-ekonomichnu-spivpracyu	1521647547	62018170		ukrnet	У Держдумі відреагували на рішення України розірвати економічну співпрацю з Росією	1521648926	34149494	1521648926
http://rakurs.odessa.ua/pripinennya-programi-ekonomichnogo-sp/	1521647007	62017901		ukrnet	Припинення програми економічного співробітництва з Росією є правильним кроком, — Максим Бурбак	1521648926	34149494	1521648926
https://lyonl.com/ru/gorodskaya-zhizn/2018/3/21/kiev-razorval-programmu-ekonomicheskogo-sotrudnichestva-s-moskvoy/	1521644425	62016541		ukrnet	Киев разорвал программу экономического сотрудничества с Москвой	1521648926	34149494	1521648926
http://cfts.org.ua/news/2018/03/21/ukraina_prekratila_deystvie_programmy_ekonomicheskogo_sotrudnichestva_s_rossiey_46302/	1521643826	62016161		ukrnet	Украина прекратила действие Программы экономического сотрудничества с Россией	1521648926	34149494	1521648926
https://graniru.org/Politics/Russia/m.268551.html	1521642265	62015280		ukrnet	Украина разорвала программу экономического сотрудничества с Россией‍	1521648926	34149494	1521648926
https://www.facenews.ua/news/2018/399314/	1521641424	62014800		ukrnet	Киев вышел из программы экономического сотрудничества с РФ	1521648926	34149494	1521648926
http://journalist.today/ukraina-razorvala-proghrammu-ekonomichieskogho-sotrudnichiestva-s-rossiiei-na-2011-2020-ghody/	1521641304	62014735		ukrnet	Украина разорвала программу экономического сотрудничества с Россией на 2011-2020 годы	1521648926	34149494	1521648926
http://www.gogetnews.info/news/economics/175231-razryv-ekonomicheskih-otnosheniy-mezhdu-ukrainoy-i-rf-po-komu-on-udarit.html	1521640884	62014480		ukrnet	Разрыв экономических отношений между Украиной и РФ: по кому он ударит	1521648926	34149494	1521648926
http://vchaspik.ua/ukraina/442887-ukraina-prekratila-programmu-ekonomicheskogo-sotrudnichestva-s-rf	1521639386	62013538		ukrnet	Украина прекратила программу экономического сотрудничества с РФ	1521648926	34149494	1521648926
https://www.unian.ua/world/10051493-na-vsiy-teritoriji-yevrosoyuzu-u-publichnih-miscyah-z-yavitsya-bezkoshtovniy-internet.html	1521648264	62018547		ukrnet	На всій території Євросоюзу у публічних місцях з''явиться безкоштовний інтернет	1521648264	34150640	1521648264
http://fakty.ua/262208-tramp-zlitsya-posle-utechki-informacii-o-podrobnostyah-zvonka-putinu---smi	1521648024	62018410		ukrnet	Трамп злится после утечки информации о подробностях звонка Путину, - СМИ	1521648024	34149787	1521648024
http://news.liga.net/news/world/14917370-tramp_ishchet_kto_razglasil_rekomendatsiyu_ne_pozdravlyat_putina.htm	1521647666	62018225		ukrnet	Трамп ищет, кто разгласил рекомендацию не поздравлять Путина	1521648024	34149787	1521648024
http://news.eizvestia.com/news_politics/full/2103-cnn-uznal-o-yarosti-trampa-iz-za-utechki-ob-ukazanii-ne-pozdravlyat-putina	1521647125	62017989		ukrnet	CNN узнал о ярости Трампа из-за утечки об указании не поздравлять Путина	1521648024	34149787	1521648024
http://gordonua.com/news/worldnews/tramp-ne-poslushal-sovetnikov-kotorye-rekomendovali-ne-pozdravlyat-putina-smi-237655.html	1521645385	62017062		ukrnet	Трамп не послушал советников, которые рекомендовали не поздравлять Путина - СМИ	1521648024	34149787	1521648024
https://www.ukrinform.ua/rubric-world/2426370-ne-vitaj-putina-tramp-sukae-hto-zliv-rekomendacii-radnikiv-cnn.html	1521644485	62016610		ukrnet	Не вітай Путіна: Трамп шукає, хто злив рекомендації радників - CNN	1521648024	34149787	1521648024
https://112.ua/mnenie/pochemu-tramp-pozdravil-putina-s-pobedoy-na-vyborah-nesmotrya-na-to-chto-ego-preduprezhdali-etogo-ne-delat-438339.html	1521636804	62011984		ukrnet	Почему Трамп поздравил Путина с победой на выборах, хотя его предупреждали этого не делать	1521648024	34149787	1521648024
http://news.eizvestia.com/news_politics/full/2103-tramp-zayavil-o-skoroj-vstreche-s-putinym-dlya-obsuzhdeniya-gonki-vooruzhenij-bloomberg	1521636325	62011714		ukrnet	Трамп заявил о скорой встрече с Путиным для обсуждения гонки вооружений, - Bloomberg	1521648024	34149787	1521648024
http://xn--j1aidcn.org/%d1%80%d0%b0%d1%81%d0%ba%d1%80%d1%8b%d1%82%d1%8b-%d0%ba%d0%bb%d1%8e%d1%87%d0%b5%d0%b2%d1%8b%d0%b5-%d1%82%d0%b5%d0%bc%d1%8b-%d0%b1%d0%b5%d1%81%d0%b5%d0%b4%d1%8b-%d0%bf%d1%83%d1%82%d0%b8%d0%bd%d0%b0/	1521634647	62010758		ukrnet	Раскрыты ключевые темы беседы Путина и Трампа. Версия Кремля	1521648024	34149787	1521648024
https://www.facenews.ua/columns/2018/319956/	1521633084	62009854		ukrnet	После Трампа миру придется признать Путина	1521648024	34149787	1521648024
https://strana.ua/news/131014-u-putina-raskazali-o-eho-razhovore-s-trampom.html	1521631466	62008878		ukrnet	В Кремле рассказали, о чем Путин говорил с Трампом по телефону	1521648024	34149787	1521648024
http://qha.com.ua/v-ukraine-otmenili-pasportaknijki-189394.html	1521647846	62018294		ukrnet	В Украине отменили «паспорта-книжки»	1521647846	34146792	1521647846
https://www.unian.ua/society/10051283-ni-knizhechkam-kabmin-doruchiv-vidavati-ukrajincyam-pasporti-lishe-u-viglyadi-id-kart.html	1521642024	62015159		ukrnet	"Ні ""книжечкам"": Кабмін доручив видавати українцям паспорти лише у вигляді ID-карт"	1521647846	34146792	1521647846
https://kiev.informator.ua/2018/03/21/kabmin-zapretil-oformlyat-bumazhnye-pasporta/	1521641785	62015010		ukrnet	Кабмин запретил оформлять бумажные паспорта	1521647846	34146792	1521647846
http://tyzhden.ua/News/211122	1521639145	62013410		ukrnet	Кабмін заборонив видавати паспорти громадянина України у формі книжки	1521647846	34146792	1521647846
https://www.depo.ua/ukr/life/knizhechok-bilshe-ne-bude-chomu-ukrayincyam-treba-yti-za-id-pasportom-20180321746128	1521636324	62011740		ukrnet	"""Книжечок"" більше не буде: Чому українцям треба йти за ID-паспортом"	1521647846	34146792	1521647846
https://nv.ua/ukr/ukraine/politics/kabmin-zaboroniv-vidavati-vnutrishni-pasporti-u-vihljadi-knizhki-2459149.html	1521636085	62011602		ukrnet	Кабмін заборонив видавати внутрішні паспорти у вигляді книжки	1521647846	34146792	1521647846
http://vedomosti-ua.com/88938-v-ukraine-bolshe-ne-budut-oformlyat-pasporta-v-vide-knizhki.html	1521635964	62011502		ukrnet	В Украине больше не будут оформлять паспорта в виде книжки	1521647846	34146792	1521647846
https://zn.ua/ukraine/kabmin-zapretil-vydavat-vnutrennie-pasporta-v-forme-knizhki-278747_.html	1521635246	62011066		ukrnet	Кабмин запретил выдавать внутренние паспорта в форме книжки	1521647846	34146792	1521647846
https://112.ua/obshchestvo/kabmin-zapretil-oformlyat-ukrainskiy-pasport-s-ispolzovaniem-blanka-v-vide-knizhki-438332.html	1521632185	62009355		ukrnet	Кабмин запретил оформлять украинский паспорт с использованием бланка в виде книжки	1521647846	34146792	1521647846
http://veroyatno.com.ua/news/zamena-pasportov-v-ukraine/	1521619827	62001614		ukrnet	Замена паспортов в Украине набирает обороты	1521647846	34146792	1521647846
https://www.unian.ua/politics/10051475-sud-nad-yanukovichem-planuye-dopitati-na-nastupnomu-tizhni-azarova-ta-nizku-eks-visokoposadovciv.html	1521647844	62018307		ukrnet	Суд над Януковичем планує допитати на наступному тижні Азарова та низку екс-високопосадовців	1521647844	34150492	1521647844
https://www.5.ua/polityka/sprava-yanukovycha-sud-zaslukhav-meshkanku-okupovanoho-krymu-166916.html	1521647007	62017902		ukrnet	Справа Януковича: суд заслухав мешканку окупованого Криму (Відео)	1521647844	34150492	1521647844
https://www.pravda.com.ua/news/2018/03/21/7175382/	1521645926	62017333		ukrnet	"""Побиття антимайдану"" з Криму не стосується справи Януковича – прокурор"	1521647844	34150492	1521647844
https://www.rbc.ua/rus/news/sud-delu-nukovicha-prodolzhitsya-27-marta-1521645470.html	1521645686	62017221		ukrnet	Суд по делу Януковича продолжится 27 марта	1521647844	34150492	1521647844
http://ua.interfax.com.ua/news/general/493581.html	1521639746	62013740		ukrnet	Суд відмовив адвокатам Януковича в повторному допиті Порошенка та допиті західних дипломатів	1521647844	34150492	1521647844
https://www.depo.ua/ukr/politics/sprava-yanukovicha-sud-vidmoviv-u-povtornomu-dopiti-poroshenka-20180321746168	1521639324	62013531		ukrnet	Справа Януковича: Суд відмовив у повторному допиті Порошенка	1521647844	34150492	1521647844
https://www.radiosvoboda.org/a/news/29113269.html	1521638725	62013153		ukrnet	Суд у справі Януковича дозволив допитати Азарова через відеозв’язок	1521647844	34150492	1521647844
https://ukranews.com/news/553678-sud-nad-yanukovychem-prezydentov-shtaynmayera-y-poroshenko-ne-budut-vyzyvat-na-dopros	1521638427	62012958		ukrnet	Суд над Януковичем: президентов Штайнмайера и Порошенко не будут вызывать на допрос	1521647844	34150492	1521647844
http://7days-ua.com/news/ukrajinskyj-sud-nazvav-datu-dopytu-azarova/	1521638124	62012814		ukrnet	Український суд назвав дату допиту Азарова	1521647844	34150492	1521647844
https://www.rbc.ua/rus/news/sud-otkazal-povtornom-doprose-poroshenko-1521637700.html	1521637766	62012559		ukrnet	Суд отказал в повторном допросе Порошенко в деле Януковича	1521647844	34150492	1521647844
https://data.ua/top-tema/1926220-ryanair-i-borispol-podpishut-soglashenie-do-konca-etoj-nedeli/	1521647424	62018134		ukrnet	Ryanair и Борисполь подпишут соглашение до конца этой недели	1521647424	34150395	1521647424
https://kfund-media.com/ukrayina-kintsya-tyzhnya-pidpyshe-kontrakt-z-ryanair/	1521644785	62016780		ukrnet	Україна до кінця тижня підпише контракт з Ryanair	1521647424	34150395	1521647424
http://fakty.ua/262189-popytka-2-aeroport-borispol-obecshaet-podpisat-soglashenie-s-ryanair	1521641724	62014981		ukrnet	"Попытка №2: аэропорт ""Борисполь"" обещает подписать соглашение с Ryanair"	1521647424	34150395	1521647424
http://www.kiev-life.in.ua/boryspol-podpyshet-dogovor-s-ryanair-do-kontsa-etoj-nedely/	1521634348	62010570		ukrnet	«Борисполь» подпишет договор с Ryanair до конца этой недели	1521647424	34150395	1521647424
http://kiev.sq.com.ua/rus/news/novosti/21.03.2018/iz_borispolya_budet_letat_ryanair/	1521633984	62010391		ukrnet	Из Борисполя будет летать Ryanair	1521647424	34150395	1521647424
http://qha.com.ua/borispol-dogovorilsya-s-ryanair-groisman-189364.html	1521631886	62009160		ukrnet	«Борисполь» договорился с Ryanair – Гройсман	1521647424	34150395	1521647424
http://ua1.com.ua/economics/borispil-domovivsya-z-ruanair-41264.html	1521629726	62007871		ukrnet	"""Бориспіль"" домовився з Rуanair"	1521647424	34150395	1521647424
http://weche.info/blog/important-1/post/ryanair-4131	1521629546	62007776		ukrnet	Стали відомі висновки переговорів із Ryanair	1521647424	34150395	1521647424
http://hronika.info/ekonomika/304352-do-konca-nedeli-ozhidaetsya-podpisanie-soglasheniya-s-ryanair-groysman.html	1521629366	62007651		ukrnet	До конца недели ожидается подписание соглашения с Ryanair, - Гройсман	1521647424	34150395	1521647424
https://news.finance.ua/ua/news/-/422948/grojsman-u-boryspoli-domovylysya-z-ryanair	1521629006	62007423		ukrnet	Гройсман: у Борисполі домовилися з Ryanair	1521647424	34150395	1521647424
http://news.liga.net/news/politics/14917325-rossiyanam_uslozhnyat_vezd_v_ukrainu.htm	1521647066	62017936		ukrnet	Россиянам усложнят въезд в Украину	1521647066	34150282	1521647066
http://qha.com.ua/poroshenko-obyazal-grajdan-rf-predyavlyat-osnovaniya-dlya-vezda-v-ukrainu-189390.html	1521647006	62017907		ukrnet	Порошенко обязал граждан РФ предъявлять основания для въезда в Украину	1521647066	34150282	1521647066
https://kievtv.com.ua/stn/item/16904-inozemtsi-vizhdzhatymut-v-ukrainu-za-novymy-pravylamy	1521646167	62017453		ukrnet	Іноземці в’їжджатимуть в Україну за новими правилами	1521647066	34150282	1521647066
http://real-vin.com/poroshenko-uzhestochil-pravila-vezda-v-ukrainu-rossijan	1521646047	62017401		ukrnet	Порошенко ужесточил правила въезда в Украину россиян	1521647066	34150282	1521647066
http://www.gogetnews.info/news/politics/175232-ukraina-uslozhnit-dlya-rossiyan-peresechenie-granicy.html	1521641184	62014675		ukrnet	Украина усложнит для россиян пересечение границы	1521647066	34150282	1521647066
http://ua.interfax.com.ua/news/political/493572.html	1521638906	62013243		ukrnet	Україна має намір зобов''язати громадян РФ заздалегідь повідомляти про поїздку до країни	1521647066	34150282	1521647066
https://glavcom.ua/columns/sgromenko/sprostuvannya-mifiv-kremlya-shcho-vipravdovuyut-okupaciyu-krimu-482855.html	1521646286	62017555		ukrnet	Спростування міфів Кремля, що виправдовують окупацію Криму	1521646286	34150069	1521646286
https://nv.ua/ukr/world/countries/pri-aviaudaru-v-sirijskomu-idlibi-zahinuli-20-osib-vkljuchajuchi-16-ditej-2459205.html	1521646284	62017571		ukrnet	Під час авіаудару в сирійському Ідлібі загинули 20 осіб, у тому числі 16 дітей	1521646284	34150080	1521646284
https://www.radiosvoboda.org/a/news/29113506.html	1521645805	62017300		ukrnet	Джонсон: отруєння Скрипаля, ймовірно, пов’язане з виборами в Росії	1521645805	34149529	1521645805
http://gordonua.com/news/worldnews/v-minoborony-rf-zayavili-chto-otravlyayushchee-veshchestvo-mozhno-bez-osobogo-truda-poluchit-po-formule-iz-knigi-o-novichke-237658.html	1521644604	62016693		ukrnet	"В минобороны РФ заявили, что отравляющее вещество можно ""без особого труда"" получить по формуле из книги о ""Новичке"""	1521645805	34149529	1521645805
http://www.eurointegration.com.ua/news/2018/03/21/7079126/	1521644485	62016611		ukrnet	Джонсон про отруєння в Солсбері: Путін так поводиться, бо відчуває, що РФ програла	1521645805	34149529	1521645805
http://www.eurointegration.com.ua/news/2018/03/21/7079127/	1521644485	62016607		ukrnet	МЗС РФ зібрало всіх послів, щоб розповісти свою версію у справі Скрипаля	1521645805	34149529	1521645805
https://nnovosti.info/news/mzs_rosiji_zdivuvalo_tsinichnoju_zajavoju_schodo_otrujennja_donki_skripalja-26165.html	1521644005	62016272		ukrnet	МЗС Росії здивувало цинічною заявою щодо отруєння доньки Скрипаля	1521645805	34149529	1521645805
https://zik.ua/news/2018/03/21/za_otruiennyam_skrypalya_stoit_kreml_yakyy_namagaietsya_zalyakaty_svit__1289641	1521643524	62016029		ukrnet	За отруєнням Скрипаля стоїть Кремль, який намагається залякати світ, – радянський дисидент	1521645805	34149529	1521645805
https://nv.ua/ukr/world/countries/tvorets-hazu-novachok-opriljudnena-formula-otruti-marna-bez-sekretnoho-komponenta-2459188.html	1521643344	62015922		ukrnet	Розробник газу Новачок: Оприлюднена формула отрути марна без секретного компонента	1521645805	34149529	1521645805
https://nv.ua/ukr/world/geopolitics/mzs-rf-velikobritanija-hrubo-sfalsifikuvala-spravu-skripalja-2459189.html	1521643224	62015852		ukrnet	"МЗС Росії: Велика Британія грубо сфальсифікувала ""справу Скрипаля"""	1521645805	34149529	1521645805
https://graniru.org/Politics/Russia/m.268554.html	1521642265	62015286		ukrnet	"МИД: Обвинения в причастности России к отравлению Скрипаля ""истеричны и бездоказательны"""	1521645805	34149529	1521645805
http://news.eizvestia.com/news_politics/full/2103-rossiya-obvinila-velikobritaniyu-v-otravlenii-skripalya	1521641185	62014670		ukrnet	Россия обвинила Великобританию в отравлении Скрипаля	1521645805	34149529	1521645805
http://gazetavv.com/news/world/1521640551-ssha-poobeshchali-sanktsii-kompaniyam-kotorye-budut-pomogat.html	1521644965	62016856		ukrnet	"США пообещали санкции компаниям, которые будут помогать Кремлю строить ""Северный поток - 2"""	1521644965	34149667	1521644965
https://biz.censor.net.ua/news/3056833/gosdep_ssha_podtverdil_vozmojnost_sanktsiyi_protiv_uchastnikov_severnogo_potoka2	1521622226	62003118		ukrnet	"Госдеп США подтвердил возможность санкций против участников ""Северного потока-2"""	1521644965	34149667	1521644965
http://www.ukrnews24.net/terakt-v-kabule-26-pogibshix-18-ranenyx/	1521627024	62006191		ukrnet	Теракт в Кабуле: 26 погибших, 18 раненых	1521643105	34146446	1521643105
https://www.rbc.ua/rus/news/polsha-privetstvuet-zayavlenie-ssha-vozmozhnyh-1521620000.html	1521620126	62001814		ukrnet	"Польша приветствует заявление США о возможных санкциях за связи с ""Северным потоком-2"""	1521644965	34149667	1521644965
https://mind.ua/news/20182975	1521618386	62000784		ukrnet	Держдеп пригрозив санкціями компаніям, які беруть участь в будівництві «Північного потоку – 2»	1521644965	34149667	1521644965
https://www.ukrinform.ua/rubric-world/2425891-varsava-vitae-zaavu-derzdepu-pro-sankcii-za-ucast-u-nord-stream2.html	1521617545	62000344		ukrnet	Варшава вітає заяву Держдепу про санкції за участь у Nord Stream-2	1521644965	34149667	1521644965
https://www.segodnya.ua/economics/enews/ssha-prigrozili-evrope-sankciyami-za-severnyy-potok-2-1124139.html	1521617306	62000196		ukrnet	"США пригрозили Европе санкциями за ""Северный поток - 2"""	1521644965	34149667	1521644965
https://tsn.ua/svit/ssha-mozhut-poshiriti-sankciyi-na-kompaniyi-yaki-buduyut-rosiyskiy-pivnichniy-potik-2-1127316.html	1521616044	61999609		ukrnet	"США можуть поширити санкції на компанії, які будують російський ""Північний потік-2"""	1521644965	34149667	1521644965
https://socportal.info/2018/03/21/ssha_vvedut_sanktsii_protiv_kompanij_za_rabotu_nad_severnym_potokom_2.html	1521615085	61999138		ukrnet	"США введут санкции против компаний за работу над ""Северным потоком-2"""	1521644965	34149667	1521644965
https://donetskie.com/news/economics/amerika-nachinaet-protsess-medlennogo-udusheniya-gazproma/73644/	1521613105	61998407		ukrnet	"Америка начинает процесс ""медленного удушения"" Газпрома"	1521644965	34149667	1521644965
https://glavcom.ua/economics/finances/ssha-prigrozili-sankciyami-kompaniyam-yaki-pracyuyut-nad-pivnichnim-potokom-2-482731.html	1521611906	61998022		ukrnet	США пригрозили санкціями компаніям, які працюють над «Північним потоком-2»	1521644965	34149667	1521644965
http://www.gogetnews.info/news/accident/175233-strelba-v-rossiyskoy-shkole-est-postradavshie.html	1521644544	62016658		ukrnet	Стрельба в российской школе: есть пострадавшие	1521644544	34149555	1521644544
https://www.segodnya.ua/world/russia/v-rossii-shkolnica-rasstrelyala-odnoklassnikov-poyavilis-novye-podrobnosti-1124242.html	1521633746	62010210		ukrnet	В России школьница расстреляла одноклассников: появились новые подробности	1521644544	34149555	1521644544
http://reporter-ua.com/2018/03/21/329108_v-rossiyskoy-shkole-deti-otravilis-yadovitym-gazom	1521633384	62010005		ukrnet	В российской школе дети отравились ядовитым газом	1521644544	34149555	1521644544
https://www.facenews.ua/news/2018/399287/	1521633084	62009852		ukrnet	В России школьница обстреляла одноклассников	1521644544	34149555	1521644544
https://sud.ua/ru/news/abroad/116285-rossiyskaya-shkolnitsa-ustroila-strelbu-v-uchebnom-zavedenii	1521632725	62009674		ukrnet	Российская школьница устроила стрельбу в учебном заведении	1521644544	34149555	1521644544
http://weche.info/blog/important-1/post/4133	1521632366	62009422		ukrnet	Учениця відкрила стрілянину з пневматичного пістолета в російській школі	1521644544	34149555	1521644544
http://7days-ua.com/news/e-postrazhdali-shkolyarka-v-rosiji-vlashtuvala-strilyanynu-video/	1521631224	62008797		ukrnet	Є постраждалі — школярка в Росії влаштувала стрілянину (Відео)	1521644544	34149555	1521644544
https://newsone.ua/news/accidents/v-rossijskoj-shkole-iz-za-raspylenija-hazovoho-ballonchika-hospitalizirovany-bolee-20-detej.html	1521630446	62008322		ukrnet	В российской школе из-за распыления газового баллончика госпитализированы более 20 детей	1521644544	34149555	1521644544
http://real-vin.com/v-rossii-shkolnica-otkryla-ogon-iz-pistoleta-po-odnoklassnikam	1521627267	62006331		ukrnet	В России школьница открыла огонь из пистолета по одноклассникам	1521644544	34149555	1521644544
